r	f_numeric	f_exact
0.46501	0.29209	0.29209
0.46507	0.2921	0.29211
0.46513	0.29212	0.29213
0.46519	0.29214	0.29215
0.46524	0.29216	0.29216
0.4653	0.29218	0.29218
0.46536	0.2922	0.2922
0.46542	0.29222	0.29222
0.46548	0.29224	0.29224
0.46554	0.29226	0.29226
0.46559	0.29228	0.29228
0.46565	0.2923	0.2923
0.46571	0.29232	0.29232
0.46577	0.29234	0.29234
0.46583	0.29236	0.29236
0.46589	0.29238	0.29238
0.46595	0.2924	0.2924
0.466	0.29242	0.29242
0.46606	0.29244	0.29244
0.46612	0.29246	0.29246
0.46618	0.29248	0.29248
0.46624	0.2925	0.2925
0.4663	0.29252	0.29252
0.46636	0.29254	0.29254
0.46641	0.29256	0.29256
0.46647	0.29258	0.29258
0.46653	0.2926	0.2926
0.46659	0.29261	0.29262
0.46665	0.29263	0.29264
0.46671	0.29265	0.29265
0.46677	0.29267	0.29267
0.46682	0.29269	0.29269
0.46688	0.29271	0.29271
0.46694	0.29273	0.29273
0.467	0.29275	0.29275
0.46706	0.29277	0.29277
0.46712	0.29279	0.29279
0.46718	0.29281	0.29281
0.46723	0.29283	0.29283
0.46729	0.29285	0.29285
0.46735	0.29287	0.29287
0.46741	0.29289	0.29289
0.46747	0.29291	0.29291
0.46753	0.29293	0.29293
0.46759	0.29295	0.29295
0.46764	0.29297	0.29297
0.4677	0.29299	0.29299
0.46776	0.29301	0.29301
0.46782	0.29303	0.29303
0.46788	0.29304	0.29305
0.46794	0.29306	0.29307
0.468	0.29308	0.29309
0.46805	0.2931	0.2931
0.46811	0.29312	0.29312
0.46817	0.29314	0.29314
0.46823	0.29316	0.29316
0.46829	0.29318	0.29318
0.46835	0.2932	0.2932
0.46841	0.29322	0.29322
0.46846	0.29324	0.29324
0.46852	0.29326	0.29326
0.46858	0.29328	0.29328
0.46864	0.2933	0.2933
0.4687	0.29332	0.29332
0.46876	0.29334	0.29334
0.46882	0.29336	0.29336
0.46887	0.29338	0.29338
0.46893	0.2934	0.2934
0.46899	0.29342	0.29342
0.46905	0.29344	0.29344
0.46911	0.29345	0.29346
0.46917	0.29347	0.29348
0.46923	0.29349	0.29349
0.46929	0.29351	0.29351
0.46934	0.29353	0.29353
0.4694	0.29355	0.29355
0.46946	0.29357	0.29357
0.46952	0.29359	0.29359
0.46958	0.29361	0.29361
0.46964	0.29363	0.29363
0.4697	0.29365	0.29365
0.46975	0.29367	0.29367
0.46981	0.29369	0.29369
0.46987	0.29371	0.29371
0.46993	0.29373	0.29373
0.46999	0.29375	0.29375
0.47005	0.29377	0.29377
0.47011	0.29379	0.29379
0.47017	0.2938	0.29381
0.47022	0.29382	0.29383
0.47028	0.29384	0.29384
0.47034	0.29386	0.29386
0.4704	0.29388	0.29388
0.47046	0.2939	0.2939
0.47052	0.29392	0.29392
0.47058	0.29394	0.29394
0.47063	0.29396	0.29396
0.47069	0.29398	0.29398
0.47075	0.294	0.294
0.47081	0.29402	0.29402
0.47087	0.29404	0.29404
0.47093	0.29406	0.29406
0.47099	0.29408	0.29408
0.47105	0.2941	0.2941
0.4711	0.29412	0.29412
0.47116	0.29413	0.29414
0.47122	0.29415	0.29416
0.47128	0.29417	0.29417
0.47134	0.29419	0.29419
0.4714	0.29421	0.29421
0.47146	0.29423	0.29423
0.47152	0.29425	0.29425
0.47157	0.29427	0.29427
0.47163	0.29429	0.29429
0.47169	0.29431	0.29431
0.47175	0.29433	0.29433
0.47181	0.29435	0.29435
0.47187	0.29437	0.29437
0.47193	0.29439	0.29439
0.47199	0.29441	0.29441
0.47204	0.29443	0.29443
0.4721	0.29444	0.29445
0.47216	0.29446	0.29447
0.47222	0.29448	0.29448
0.47228	0.2945	0.2945
0.47234	0.29452	0.29452
0.4724	0.29454	0.29454
0.47246	0.29456	0.29456
0.47252	0.29458	0.29458
0.47257	0.2946	0.2946
0.47263	0.29462	0.29462
0.47269	0.29464	0.29464
0.47275	0.29466	0.29466
0.47281	0.29468	0.29468
0.47287	0.2947	0.2947
0.47293	0.29472	0.29472
0.47299	0.29473	0.29474
0.47304	0.29475	0.29476
0.4731	0.29477	0.29477
0.47316	0.29479	0.29479
0.47322	0.29481	0.29481
0.47328	0.29483	0.29483
0.47334	0.29485	0.29485
0.4734	0.29487	0.29487
0.47346	0.29489	0.29489
0.47352	0.29491	0.29491
0.47357	0.29493	0.29493
0.47363	0.29495	0.29495
0.47369	0.29497	0.29497
0.47375	0.29499	0.29499
0.47381	0.295	0.29501
0.47387	0.29502	0.29503
0.47393	0.29504	0.29504
0.47399	0.29506	0.29506
0.47404	0.29508	0.29508
0.4741	0.2951	0.2951
0.47416	0.29512	0.29512
0.47422	0.29514	0.29514
0.47428	0.29516	0.29516
0.47434	0.29518	0.29518
0.4744	0.2952	0.2952
0.47446	0.29522	0.29522
0.47452	0.29524	0.29524
0.47457	0.29526	0.29526
0.47463	0.29527	0.29528
0.47469	0.29529	0.29529
0.47475	0.29531	0.29531
0.47481	0.29533	0.29533
0.47487	0.29535	0.29535
0.47493	0.29537	0.29537
0.47499	0.29539	0.29539
0.47505	0.29541	0.29541
0.4751	0.29543	0.29543
0.47516	0.29545	0.29545
0.47522	0.29547	0.29547
0.47528	0.29549	0.29549
0.47534	0.29551	0.29551
0.4754	0.29552	0.29553
0.47546	0.29554	0.29554
0.47552	0.29556	0.29556
0.47558	0.29558	0.29558
0.47564	0.2956	0.2956
0.47569	0.29562	0.29562
0.47575	0.29564	0.29564
0.47581	0.29566	0.29566
0.47587	0.29568	0.29568
0.47593	0.2957	0.2957
0.47599	0.29572	0.29572
0.47605	0.29574	0.29574
0.47611	0.29576	0.29576
0.47617	0.29577	0.29578
0.47622	0.29579	0.29579
0.47628	0.29581	0.29581
0.47634	0.29583	0.29583
0.4764	0.29585	0.29585
0.47646	0.29587	0.29587
0.47652	0.29589	0.29589
0.47658	0.29591	0.29591
0.47664	0.29593	0.29593
0.4767	0.29595	0.29595
0.47676	0.29597	0.29597
0.47681	0.29599	0.29599
0.47687	0.296	0.29601
0.47693	0.29602	0.29602
0.47699	0.29604	0.29604
0.47705	0.29606	0.29606
0.47711	0.29608	0.29608
0.47717	0.2961	0.2961
0.47723	0.29612	0.29612
0.47729	0.29614	0.29614
0.47735	0.29616	0.29616
0.4774	0.29618	0.29618
0.47746	0.2962	0.2962
0.47752	0.29621	0.29622
0.47758	0.29623	0.29624
0.47764	0.29625	0.29625
0.4777	0.29627	0.29627
0.47776	0.29629	0.29629
0.47782	0.29631	0.29631
0.47788	0.29633	0.29633
0.47794	0.29635	0.29635
0.47799	0.29637	0.29637
0.47805	0.29639	0.29639
0.47811	0.29641	0.29641
0.47817	0.29643	0.29643
0.47823	0.29644	0.29645
0.47829	0.29646	0.29646
0.47835	0.29648	0.29648
0.47841	0.2965	0.2965
0.47847	0.29652	0.29652
0.47853	0.29654	0.29654
0.47859	0.29656	0.29656
0.47864	0.29658	0.29658
0.4787	0.2966	0.2966
0.47876	0.29662	0.29662
0.47882	0.29664	0.29664
0.47888	0.29665	0.29666
0.47894	0.29667	0.29667
0.479	0.29669	0.29669
0.47906	0.29671	0.29671
0.47912	0.29673	0.29673
0.47918	0.29675	0.29675
0.47924	0.29677	0.29677
0.47929	0.29679	0.29679
0.47935	0.29681	0.29681
0.47941	0.29683	0.29683
0.47947	0.29684	0.29685
0.47953	0.29686	0.29686
0.47959	0.29688	0.29688
0.47965	0.2969	0.2969
0.47971	0.29692	0.29692
0.47977	0.29694	0.29694
0.47983	0.29696	0.29696
0.47989	0.29698	0.29698
0.47994	0.297	0.297
0.48	0.29702	0.29702
0.48006	0.29704	0.29704
0.48012	0.29705	0.29706
0.48018	0.29707	0.29707
0.48024	0.29709	0.29709
0.4803	0.29711	0.29711
0.48036	0.29713	0.29713
0.48042	0.29715	0.29715
0.48048	0.29717	0.29717
0.48054	0.29719	0.29719
0.4806	0.29721	0.29721
0.48065	0.29723	0.29723
0.48071	0.29724	0.29725
0.48077	0.29726	0.29726
0.48083	0.29728	0.29728
0.48089	0.2973	0.2973
0.48095	0.29732	0.29732
0.48101	0.29734	0.29734
0.48107	0.29736	0.29736
0.48113	0.29738	0.29738
0.48119	0.2974	0.2974
0.48125	0.29742	0.29742
0.48131	0.29743	0.29744
0.48136	0.29745	0.29745
0.48142	0.29747	0.29747
0.48148	0.29749	0.29749
0.48154	0.29751	0.29751
0.4816	0.29753	0.29753
0.48166	0.29755	0.29755
0.48172	0.29757	0.29757
0.48178	0.29759	0.29759
0.48184	0.2976	0.29761
0.4819	0.29762	0.29762
0.48196	0.29764	0.29764
0.48202	0.29766	0.29766
0.48207	0.29768	0.29768
0.48213	0.2977	0.2977
0.48219	0.29772	0.29772
0.48225	0.29774	0.29774
0.48231	0.29776	0.29776
0.48237	0.29778	0.29778
0.48243	0.29779	0.2978
0.48249	0.29781	0.29781
0.48255	0.29783	0.29783
0.48261	0.29785	0.29785
0.48267	0.29787	0.29787
0.48273	0.29789	0.29789
0.48279	0.29791	0.29791
0.48285	0.29793	0.29793
0.4829	0.29795	0.29795
0.48296	0.29796	0.29797
0.48302	0.29798	0.29798
0.48308	0.298	0.298
0.48314	0.29802	0.29802
0.4832	0.29804	0.29804
0.48326	0.29806	0.29806
0.48332	0.29808	0.29808
0.48338	0.2981	0.2981
0.48344	0.29812	0.29812
0.4835	0.29813	0.29814
0.48356	0.29815	0.29815
0.48362	0.29817	0.29817
0.48368	0.29819	0.29819
0.48373	0.29821	0.29821
0.48379	0.29823	0.29823
0.48385	0.29825	0.29825
0.48391	0.29827	0.29827
0.48397	0.29829	0.29829
0.48403	0.2983	0.29831
0.48409	0.29832	0.29832
0.48415	0.29834	0.29834
0.48421	0.29836	0.29836
0.48427	0.29838	0.29838
0.48433	0.2984	0.2984
0.48439	0.29842	0.29842
0.48445	0.29844	0.29844
0.48451	0.29846	0.29846
0.48456	0.29847	0.29848
0.48462	0.29849	0.29849
0.48468	0.29851	0.29851
0.48474	0.29853	0.29853
0.4848	0.29855	0.29855
0.48486	0.29857	0.29857
0.48492	0.29859	0.29859
0.48498	0.29861	0.29861
0.48504	0.29862	0.29863
0.4851	0.29864	0.29864
0.48516	0.29866	0.29866
0.48522	0.29868	0.29868
0.48528	0.2987	0.2987
0.48534	0.29872	0.29872
0.4854	0.29874	0.29874
0.48546	0.29876	0.29876
0.48551	0.29878	0.29878
0.48557	0.29879	0.29879
0.48563	0.29881	0.29881
0.48569	0.29883	0.29883
0.48575	0.29885	0.29885
0.48581	0.29887	0.29887
0.48587	0.29889	0.29889
0.48593	0.29891	0.29891
0.48599	0.29893	0.29893
0.48605	0.29894	0.29895
0.48611	0.29896	0.29896
0.48617	0.29898	0.29898
0.48623	0.299	0.299
0.48629	0.29902	0.29902
0.48635	0.29904	0.29904
0.48641	0.29906	0.29906
0.48646	0.29908	0.29908
0.48652	0.29909	0.2991
0.48658	0.29911	0.29911
0.48664	0.29913	0.29913
0.4867	0.29915	0.29915
0.48676	0.29917	0.29917
0.48682	0.29919	0.29919
0.48688	0.29921	0.29921
0.48694	0.29923	0.29923
0.487	0.29924	0.29925
0.48706	0.29926	0.29926
0.48712	0.29928	0.29928
0.48718	0.2993	0.2993
0.48724	0.29932	0.29932
0.4873	0.29934	0.29934
0.48736	0.29936	0.29936
0.48742	0.29938	0.29938
0.48748	0.29939	0.2994
0.48754	0.29941	0.29941
0.48759	0.29943	0.29943
0.48765	0.29945	0.29945
0.48771	0.29947	0.29947
0.48777	0.29949	0.29949
0.48783	0.29951	0.29951
0.48789	0.29953	0.29953
0.48795	0.29954	0.29954
0.48801	0.29956	0.29956
0.48807	0.29958	0.29958
0.48813	0.2996	0.2996
0.48819	0.29962	0.29962
0.48825	0.29964	0.29964
0.48831	0.29966	0.29966
0.48837	0.29967	0.29968
0.48843	0.29969	0.29969
0.48849	0.29971	0.29971
0.48855	0.29973	0.29973
0.48861	0.29975	0.29975
0.48867	0.29977	0.29977
0.48873	0.29979	0.29979
0.48878	0.29981	0.29981
0.48884	0.29982	0.29983
0.4889	0.29984	0.29984
0.48896	0.29986	0.29986
0.48902	0.29988	0.29988
0.48908	0.2999	0.2999
0.48914	0.29992	0.29992
0.4892	0.29994	0.29994
0.48926	0.29995	0.29996
0.48932	0.29997	0.29997
0.48938	0.29999	0.29999
0.48944	0.30001	0.30001
0.4895	0.30003	0.30003
0.48956	0.30005	0.30005
0.48962	0.30007	0.30007
0.48968	0.30009	0.30009
0.48974	0.3001	0.3001
0.4898	0.30012	0.30012
0.48986	0.30014	0.30014
0.48992	0.30016	0.30016
0.48998	0.30018	0.30018
0.49004	0.3002	0.3002
0.49009	0.30022	0.30022
0.49015	0.30023	0.30024
0.49021	0.30025	0.30025
0.49027	0.30027	0.30027
0.49033	0.30029	0.30029
0.49039	0.30031	0.30031
0.49045	0.30033	0.30033
0.49051	0.30035	0.30035
0.49057	0.30036	0.30037
0.49063	0.30038	0.30038
0.49069	0.3004	0.3004
0.49075	0.30042	0.30042
0.49081	0.30044	0.30044
0.49087	0.30046	0.30046
0.49093	0.30048	0.30048
0.49099	0.30049	0.3005
0.49105	0.30051	0.30051
0.49111	0.30053	0.30053
0.49117	0.30055	0.30055
0.49123	0.30057	0.30057
0.49129	0.30059	0.30059
0.49135	0.30061	0.30061
0.49141	0.30062	0.30063
0.49147	0.30064	0.30064
0.49153	0.30066	0.30066
0.49159	0.30068	0.30068
0.49165	0.3007	0.3007
0.4917	0.30072	0.30072
0.49176	0.30074	0.30074
0.49182	0.30075	0.30076
0.49188	0.30077	0.30077
0.49194	0.30079	0.30079
0.492	0.30081	0.30081
0.49206	0.30083	0.30083
0.49212	0.30085	0.30085
0.49218	0.30087	0.30087
0.49224	0.30088	0.30089
0.4923	0.3009	0.3009
0.49236	0.30092	0.30092
0.49242	0.30094	0.30094
0.49248	0.30096	0.30096
0.49254	0.30098	0.30098
0.4926	0.30099	0.301
0.49266	0.30101	0.30101
0.49272	0.30103	0.30103
0.49278	0.30105	0.30105
0.49284	0.30107	0.30107
0.4929	0.30109	0.30109
0.49296	0.30111	0.30111
0.49302	0.30112	0.30113
0.49308	0.30114	0.30114
0.49314	0.30116	0.30116
0.4932	0.30118	0.30118
0.49326	0.3012	0.3012
0.49332	0.30122	0.30122
0.49338	0.30124	0.30124
0.49344	0.30125	0.30126
0.4935	0.30127	0.30127
0.49356	0.30129	0.30129
0.49362	0.30131	0.30131
0.49368	0.30133	0.30133
0.49373	0.30135	0.30135
0.49379	0.30136	0.30137
0.49385	0.30138	0.30138
0.49391	0.3014	0.3014
0.49397	0.30142	0.30142
0.49403	0.30144	0.30144
0.49409	0.30146	0.30146
0.49415	0.30148	0.30148
0.49421	0.30149	0.3015
0.49427	0.30151	0.30151
0.49433	0.30153	0.30153
0.49439	0.30155	0.30155
0.49445	0.30157	0.30157
0.49451	0.30159	0.30159
0.49457	0.3016	0.30161
0.49463	0.30162	0.30162
0.49469	0.30164	0.30164
0.49475	0.30166	0.30166
0.49481	0.30168	0.30168
0.49487	0.3017	0.3017
0.49493	0.30172	0.30172
0.49499	0.30173	0.30173
0.49505	0.30175	0.30175
0.49511	0.30177	0.30177
0.49517	0.30179	0.30179
0.49523	0.30181	0.30181
0.49529	0.30183	0.30183
0.49535	0.30184	0.30185
0.49541	0.30186	0.30186
0.49547	0.30188	0.30188
0.49553	0.3019	0.3019
0.49559	0.30192	0.30192
0.49565	0.30194	0.30194
0.49571	0.30195	0.30196
0.49577	0.30197	0.30197
0.49583	0.30199	0.30199
0.49589	0.30201	0.30201
0.49595	0.30203	0.30203
0.49601	0.30205	0.30205
0.49607	0.30206	0.30207
0.49613	0.30208	0.30208
0.49619	0.3021	0.3021
0.49625	0.30212	0.30212
0.49631	0.30214	0.30214
0.49637	0.30216	0.30216
0.49643	0.30217	0.30218
0.49649	0.30219	0.30219
0.49655	0.30221	0.30221
0.49661	0.30223	0.30223
0.49667	0.30225	0.30225
0.49673	0.30227	0.30227
0.49679	0.30228	0.30229
0.49685	0.3023	0.3023
0.49691	0.30232	0.30232
0.49697	0.30234	0.30234
0.49703	0.30236	0.30236
0.49709	0.30238	0.30238
0.49715	0.30239	0.3024
0.49721	0.30241	0.30241
0.49727	0.30243	0.30243
0.49733	0.30245	0.30245
0.49739	0.30247	0.30247
0.49745	0.30249	0.30249
0.49751	0.3025	0.30251
0.49757	0.30252	0.30252
0.49762	0.30254	0.30254
0.49768	0.30256	0.30256
0.49774	0.30258	0.30258
0.4978	0.3026	0.3026
0.49786	0.30261	0.30262
0.49792	0.30263	0.30263
0.49798	0.30265	0.30265
0.49804	0.30267	0.30267
0.4981	0.30269	0.30269
0.49816	0.30271	0.30271
0.49822	0.30272	0.30273
0.49828	0.30274	0.30274
0.49834	0.30276	0.30276
0.4984	0.30278	0.30278
0.49846	0.3028	0.3028
0.49852	0.30282	0.30282
0.49858	0.30283	0.30284
0.49864	0.30285	0.30285
0.4987	0.30287	0.30287
0.49876	0.30289	0.30289
0.49882	0.30291	0.30291
0.49888	0.30293	0.30293
0.49894	0.30294	0.30294
0.499	0.30296	0.30296
0.49906	0.30298	0.30298
0.49912	0.303	0.303
0.49918	0.30302	0.30302
0.49924	0.30303	0.30304
0.4993	0.30305	0.30305
0.49936	0.30307	0.30307
0.49942	0.30309	0.30309
0.49948	0.30311	0.30311
0.49954	0.30313	0.30313
0.4996	0.30314	0.30315
0.49966	0.30316	0.30316
0.49972	0.30318	0.30318
0.49978	0.3032	0.3032
0.49984	0.30322	0.30322
0.4999	0.30324	0.30324
0.49996	0.30325	0.30325
0.50002	0.30327	0.30327
0.50008	0.30329	0.30329
0.50014	0.30331	0.30331
0.5002	0.30333	0.30333
0.50026	0.30334	0.30335
0.50032	0.30336	0.30336
0.50039	0.30338	0.30338
0.50045	0.3034	0.3034
0.50051	0.30342	0.30342
0.50057	0.30344	0.30344
0.50063	0.30345	0.30345
0.50069	0.30347	0.30347
0.50075	0.30349	0.30349
0.50081	0.30351	0.30351
0.50087	0.30353	0.30353
0.50093	0.30354	0.30355
0.50099	0.30356	0.30356
0.50105	0.30358	0.30358
0.50111	0.3036	0.3036
0.50117	0.30362	0.30362
0.50123	0.30364	0.30364
0.50129	0.30365	0.30365
0.50135	0.30367	0.30367
0.50141	0.30369	0.30369
0.50147	0.30371	0.30371
0.50153	0.30373	0.30373
0.50159	0.30374	0.30375
0.50165	0.30376	0.30376
0.50171	0.30378	0.30378
0.50177	0.3038	0.3038
0.50183	0.30382	0.30382
0.50189	0.30383	0.30384
0.50195	0.30385	0.30385
0.50201	0.30387	0.30387
0.50207	0.30389	0.30389
0.50213	0.30391	0.30391
0.50219	0.30393	0.30393
0.50225	0.30394	0.30394
0.50231	0.30396	0.30396
0.50237	0.30398	0.30398
0.50243	0.304	0.304
0.50249	0.30402	0.30402
0.50255	0.30403	0.30404
0.50261	0.30405	0.30405
0.50267	0.30407	0.30407
0.50273	0.30409	0.30409
0.50279	0.30411	0.30411
0.50285	0.30412	0.30413
0.50291	0.30414	0.30414
0.50297	0.30416	0.30416
0.50303	0.30418	0.30418
0.50309	0.3042	0.3042
0.50315	0.30422	0.30422
0.50321	0.30423	0.30423
0.50327	0.30425	0.30425
0.50333	0.30427	0.30427
0.50339	0.30429	0.30429
0.50345	0.30431	0.30431
0.50351	0.30432	0.30432
0.50357	0.30434	0.30434
0.50363	0.30436	0.30436
0.50369	0.30438	0.30438
0.50375	0.3044	0.3044
0.50381	0.30441	0.30442
0.50387	0.30443	0.30443
0.50393	0.30445	0.30445
0.50399	0.30447	0.30447
0.50405	0.30449	0.30449
0.50411	0.3045	0.30451
0.50417	0.30452	0.30452
0.50424	0.30454	0.30454
0.5043	0.30456	0.30456
0.50436	0.30458	0.30458
0.50442	0.30459	0.3046
0.50448	0.30461	0.30461
0.50454	0.30463	0.30463
0.5046	0.30465	0.30465
0.50466	0.30467	0.30467
0.50472	0.30468	0.30469
0.50478	0.3047	0.3047
0.50484	0.30472	0.30472
0.5049	0.30474	0.30474
0.50496	0.30476	0.30476
0.50502	0.30477	0.30478
0.50508	0.30479	0.30479
0.50514	0.30481	0.30481
0.5052	0.30483	0.30483
0.50526	0.30485	0.30485
0.50532	0.30486	0.30487
0.50538	0.30488	0.30488
0.50544	0.3049	0.3049
0.5055	0.30492	0.30492
0.50556	0.30494	0.30494
0.50562	0.30495	0.30496
0.50568	0.30497	0.30497
0.50574	0.30499	0.30499
0.5058	0.30501	0.30501
0.50586	0.30503	0.30503
0.50592	0.30504	0.30505
0.50598	0.30506	0.30506
0.50604	0.30508	0.30508
0.5061	0.3051	0.3051
0.50616	0.30512	0.30512
0.50622	0.30513	0.30514
0.50629	0.30515	0.30515
0.50635	0.30517	0.30517
0.50641	0.30519	0.30519
0.50647	0.30521	0.30521
0.50653	0.30522	0.30523
0.50659	0.30524	0.30524
0.50665	0.30526	0.30526
0.50671	0.30528	0.30528
0.50677	0.3053	0.3053
0.50683	0.30531	0.30532
0.50689	0.30533	0.30533
0.50695	0.30535	0.30535
0.50701	0.30537	0.30537
0.50707	0.30539	0.30539
0.50713	0.3054	0.3054
0.50719	0.30542	0.30542
0.50725	0.30544	0.30544
0.50731	0.30546	0.30546
0.50737	0.30548	0.30548
0.50743	0.30549	0.30549
0.50749	0.30551	0.30551
0.50755	0.30553	0.30553
0.50761	0.30555	0.30555
0.50767	0.30556	0.30557
0.50773	0.30558	0.30558
0.50779	0.3056	0.3056
0.50786	0.30562	0.30562
0.50792	0.30564	0.30564
0.50798	0.30565	0.30566
0.50804	0.30567	0.30567
0.5081	0.30569	0.30569
0.50816	0.30571	0.30571
0.50822	0.30573	0.30573
0.50828	0.30574	0.30574
0.50834	0.30576	0.30576
0.5084	0.30578	0.30578
0.50846	0.3058	0.3058
0.50852	0.30581	0.30582
0.50858	0.30583	0.30583
0.50864	0.30585	0.30585
0.5087	0.30587	0.30587
0.50876	0.30589	0.30589
0.50882	0.3059	0.30591
0.50888	0.30592	0.30592
0.50894	0.30594	0.30594
0.509	0.30596	0.30596
0.50906	0.30598	0.30598
0.50912	0.30599	0.30599
0.50918	0.30601	0.30601
0.50925	0.30603	0.30603
0.50931	0.30605	0.30605
0.50937	0.30606	0.30607
0.50943	0.30608	0.30608
0.50949	0.3061	0.3061
0.50955	0.30612	0.30612
0.50961	0.30614	0.30614
0.50967	0.30615	0.30616
0.50973	0.30617	0.30617
0.50979	0.30619	0.30619
0.50985	0.30621	0.30621
0.50991	0.30623	0.30623
0.50997	0.30624	0.30624
0.51003	0.30626	0.30626
0.51009	0.30628	0.30628
0.51015	0.3063	0.3063
0.51021	0.30631	0.30632
0.51027	0.30633	0.30633
0.51033	0.30635	0.30635
0.5104	0.30637	0.30637
0.51046	0.30639	0.30639
0.51052	0.3064	0.3064
0.51058	0.30642	0.30642
0.51064	0.30644	0.30644
0.5107	0.30646	0.30646
0.51076	0.30647	0.30648
0.51082	0.30649	0.30649
0.51088	0.30651	0.30651
0.51094	0.30653	0.30653
0.511	0.30655	0.30655
0.51106	0.30656	0.30656
0.51112	0.30658	0.30658
0.51118	0.3066	0.3066
0.51124	0.30662	0.30662
0.5113	0.30663	0.30664
0.51136	0.30665	0.30665
0.51142	0.30667	0.30667
0.51149	0.30669	0.30669
0.51155	0.30671	0.30671
0.51161	0.30672	0.30672
0.51167	0.30674	0.30674
0.51173	0.30676	0.30676
0.51179	0.30678	0.30678
0.51185	0.30679	0.3068
0.51191	0.30681	0.30681
0.51197	0.30683	0.30683
0.51203	0.30685	0.30685
0.51209	0.30686	0.30687
0.51215	0.30688	0.30688
0.51221	0.3069	0.3069
0.51227	0.30692	0.30692
0.51233	0.30694	0.30694
0.51239	0.30695	0.30695
0.51246	0.30697	0.30697
0.51252	0.30699	0.30699
0.51258	0.30701	0.30701
0.51264	0.30702	0.30703
0.5127	0.30704	0.30704
0.51276	0.30706	0.30706
0.51282	0.30708	0.30708
0.51288	0.3071	0.3071
0.51294	0.30711	0.30711
0.513	0.30713	0.30713
0.51306	0.30715	0.30715
0.51312	0.30717	0.30717
0.51318	0.30718	0.30718
0.51324	0.3072	0.3072
0.5133	0.30722	0.30722
0.51337	0.30724	0.30724
0.51343	0.30725	0.30726
0.51349	0.30727	0.30727
0.51355	0.30729	0.30729
0.51361	0.30731	0.30731
0.51367	0.30732	0.30733
0.51373	0.30734	0.30734
0.51379	0.30736	0.30736
0.51385	0.30738	0.30738
0.51391	0.3074	0.3074
0.51397	0.30741	0.30741
0.51403	0.30743	0.30743
0.51409	0.30745	0.30745
0.51415	0.30747	0.30747
0.51422	0.30748	0.30749
0.51428	0.3075	0.3075
0.51434	0.30752	0.30752
0.5144	0.30754	0.30754
0.51446	0.30755	0.30756
0.51452	0.30757	0.30757
0.51458	0.30759	0.30759
0.51464	0.30761	0.30761
0.5147	0.30762	0.30763
0.51476	0.30764	0.30764
0.51482	0.30766	0.30766
0.51488	0.30768	0.30768
0.51494	0.3077	0.3077
0.515	0.30771	0.30771
0.51507	0.30773	0.30773
0.51513	0.30775	0.30775
0.51519	0.30777	0.30777
0.51525	0.30778	0.30778
0.51531	0.3078	0.3078
0.51537	0.30782	0.30782
0.51543	0.30784	0.30784
0.51549	0.30785	0.30785
0.51555	0.30787	0.30787
0.51561	0.30789	0.30789
0.51567	0.30791	0.30791
0.51573	0.30792	0.30793
0.51579	0.30794	0.30794
0.51586	0.30796	0.30796
0.51592	0.30798	0.30798
0.51598	0.30799	0.308
0.51604	0.30801	0.30801
0.5161	0.30803	0.30803
0.51616	0.30805	0.30805
0.51622	0.30806	0.30807
0.51628	0.30808	0.30808
0.51634	0.3081	0.3081
0.5164	0.30812	0.30812
0.51646	0.30813	0.30814
0.51652	0.30815	0.30815
0.51659	0.30817	0.30817
0.51665	0.30819	0.30819
0.51671	0.3082	0.30821
0.51677	0.30822	0.30822
0.51683	0.30824	0.30824
0.51689	0.30826	0.30826
0.51695	0.30828	0.30828
0.51701	0.30829	0.30829
0.51707	0.30831	0.30831
0.51713	0.30833	0.30833
0.51719	0.30835	0.30835
0.51725	0.30836	0.30836
0.51732	0.30838	0.30838
0.51738	0.3084	0.3084
0.51744	0.30842	0.30842
0.5175	0.30843	0.30843
0.51756	0.30845	0.30845
0.51762	0.30847	0.30847
0.51768	0.30849	0.30849
0.51774	0.3085	0.3085
0.5178	0.30852	0.30852
0.51786	0.30854	0.30854
0.51792	0.30856	0.30856
0.51799	0.30857	0.30857
0.51805	0.30859	0.30859
0.51811	0.30861	0.30861
0.51817	0.30863	0.30863
0.51823	0.30864	0.30864
0.51829	0.30866	0.30866
0.51835	0.30868	0.30868
0.51841	0.3087	0.3087
0.51847	0.30871	0.30871
0.51853	0.30873	0.30873
0.51859	0.30875	0.30875
0.51866	0.30876	0.30877
0.51872	0.30878	0.30878
0.51878	0.3088	0.3088
0.51884	0.30882	0.30882
0.5189	0.30883	0.30884
0.51896	0.30885	0.30885
0.51902	0.30887	0.30887
0.51908	0.30889	0.30889
0.51914	0.3089	0.30891
0.5192	0.30892	0.30892
0.51927	0.30894	0.30894
0.51933	0.30896	0.30896
0.51939	0.30897	0.30898
0.51945	0.30899	0.30899
0.51951	0.30901	0.30901
0.51957	0.30903	0.30903
0.51963	0.30904	0.30905
0.51969	0.30906	0.30906
0.51975	0.30908	0.30908
0.51981	0.3091	0.3091
0.51988	0.30911	0.30912
0.51994	0.30913	0.30913
0.52	0.30915	0.30915
0.52006	0.30917	0.30917
0.52012	0.30918	0.30918
0.52018	0.3092	0.3092
0.52024	0.30922	0.30922
0.5203	0.30924	0.30924
0.52036	0.30925	0.30925
0.52042	0.30927	0.30927
0.52049	0.30929	0.30929
0.52055	0.30931	0.30931
0.52061	0.30932	0.30932
0.52067	0.30934	0.30934
0.52073	0.30936	0.30936
